# Amplitude, Wavelength
-3.839133419212196827e+02,4.060850085008501082e+02
-2.584019285247312041e+02,4.060869086908691088e+02
3.321682819904858093e+02,4.060888088808881093e+02
-1.176959237580397684e+02,4.060907090709071099e+02
3.902732441497858673e+01,4.060926092609261104e+02
6.928141482929498807e+01,4.060945094509451110e+02
-2.799526273356930801e+02,4.060964096409641115e+02
-2.627865779421431398e+02,4.060983098309831121e+02
4.300774092768868968e+02,4.061002100210021126e+02
-3.115614489417416735e+02,4.061021102110211132e+02
9.307717716210733272e+01,4.061040104010401137e+02
-4.120228170030135857e+02,4.061059105910591143e+02
8.419800214604552480e+01,4.061078107810781148e+02
-5.156806504440151002e+02,4.061097109710971154e+02
-2.671817807148669743e+01,4.061116111611161159e+02
2.265976894247459086e+02,4.061135113511351165e+02
-1.376180030259584157e+02,4.061154115411541170e+02
-1.849649507238169406e+02,4.061173117311731176e+02
1.095881177372077673e+02,4.061192119211921181e+02
2.655795595307029657e+02,4.061211121112111186e+02
2.377421909303405130e+02,4.061230123012301192e+02
-1.644970857308378811e+02,4.061249124912491197e+02
-3.066441757521855038e+02,4.061268126812681203e+02
-8.149513102176518942e+01,4.061287128712871208e+02
-2.789861481338273208e+01,4.061306130613061214e+02
-1.388309513102742088e+01,4.061325132513251219e+02
3.948359450104435098e+01,4.061344134413441225e+02
-2.982722777982302897e+00,4.061363136313631230e+02
-1.083821731112866757e+02,4.061382138213821236e+02
2.254213225526105759e+02,4.061401140114011241e+02
3.774868767939647540e+01,4.061420142014201247e+02
-1.899931219714075894e+02,4.061439143914391252e+02
5.941433002032639479e+02,4.061458145814581258e+02
-3.434303865489227974e+02,4.061477147714771263e+02
-3.330785958173832455e+02,4.061496149614961269e+02
-4.413872150574200646e+02,4.061515151515151274e+02
3.649478283003000456e+01,4.061534153415341279e+02
2.115893116833333565e+01,4.061553155315531285e+02
-2.510693544662267129e+02,4.061572157215721290e+02
-3.288605685308773445e+02,4.061591159115911864e+02
1.953383375381506255e+02,4.061610161016101870e+02
-1.910446983125178235e+02,4.061629162916291875e+02
3.865974301534349422e+01,4.061648164816481881e+02
-4.170188668998083870e+01,4.061667166716671886e+02
-7.895723312436612673e+01,4.061686168616861892e+02
-1.869443041806067640e+02,4.061705170517051897e+02
2.620602973749556952e+01,4.061724172417241903e+02
1.137503799681852570e+02,4.061743174317431908e+02
-1.321166037711195713e+02,4.061762176217621914e+02
-9.299367492309377781e+01,4.061781178117811919e+02
-1.626554145651276997e+02,4.061800180018001925e+02
4.475938355086327647e+02,4.061819181918191930e+02
-2.484346062816180449e+02,4.061838183818381935e+02
-3.628617586706686211e+02,4.061857185718571941e+02
5.182451045051655214e+00,4.061876187618761946e+02
5.231294170651801068e+01,4.061895189518951952e+02
-2.206543033079233496e+01,4.061914191419141957e+02
5.470330082281874695e+01,4.061933193319331963e+02
-3.614106714486343321e+02,4.061952195219521968e+02
1.446355841758792167e+02,4.061971197119711974e+02
6.062497514800514686e+00,4.061990199019901979e+02
-2.000986457124271851e+02,4.062009200920091985e+02
2.707600589408807537e+02,4.062028202820281990e+02
5.266693219566511175e+01,4.062047204720471996e+02
-1.364796004987766764e+02,4.062066206620662001e+02
-2.067556356636333987e+02,4.062085208520852007e+02
-6.404803070992734320e+02,4.062104210421042012e+02
3.508452441251844789e+02,4.062123212321232018e+02
3.760280125942563245e+02,4.062142214221422023e+02
-1.172880834350620489e+02,4.062161216121612028e+02
2.168149380647845135e+02,4.062180218021802034e+02
2.993118080681608717e+02,4.062199219921992039e+02
-1.663291041502610028e+02,4.062218221822182045e+02
2.006195470285078954e+02,4.062237223722372050e+02
-9.447703471284184218e+01,4.062256225622562056e+02
-2.387406439535675062e+01,4.062275227522752061e+02
2.609358340355074120e+02,4.062294229422942067e+02
6.661651152791408492e+01,4.062313231323132072e+02
4.060433441708780720e+02,4.062332233223322078e+02
-5.956961843671307122e+01,4.062351235123512083e+02
6.170162084784585659e+02,4.062370237023702089e+02
2.806291068771634514e+02,4.062389238923892663e+02
-4.701688878925947392e+02,4.062408240824082668e+02
6.801004523654164586e+02,4.062427242724272674e+02
-4.359481435064362813e+02,4.062446244624462679e+02
-8.142831736180788482e+01,4.062465246524652684e+02
-2.967356332959766974e+02,4.062484248424842690e+02
5.701447075074776194e+02,4.062503250325032695e+02
9.615146719013058885e+01,4.062522252225222701e+02
-1.665422215122135867e+02,4.062541254125412706e+02
7.391695710570375866e+01,4.062560256025602712e+02
3.876921347789084962e+02,4.062579257925792717e+02
-3.516677624090607424e+02,4.062598259825982723e+02
-3.052154507116609352e+02,4.062617261726172728e+02
-1.457347813278782382e+02,4.062636263626362734e+02
2.340357942124513499e+02,4.062655265526552739e+02
-7.377782353456767339e+01,4.062674267426742745e+02
-4.064786899757011724e+02,4.062693269326932750e+02
-1.928490670971539487e+02,4.062712271227122756e+02
-3.464702044923313906e+02,4.062731273127312761e+02
-1.573770256951854378e+02,4.062750275027502767e+02
-4.687891846946462806e+02,4.062769276927692772e+02
2.136887902741249547e+02,4.062788278827882777e+02
-2.565346406539903228e+02,4.062807280728072783e+02
-1.382800101081409139e+02,4.062826282628262788e+02
4.529137800863063603e+02,4.062845284528452794e+02
-2.758534964409960111e+01,4.062864286428642799e+02
-3.411597422805131714e+02,4.062883288328832805e+02
-5.348969730992728699e+01,4.062902290229022810e+02
-6.312262841333268852e+02,4.062921292129212816e+02
-4.823790284817093266e+01,4.062940294029402821e+02
4.697012157303482809e+02,4.062959295929592827e+02
-1.445049363708491512e+02,4.062978297829782832e+02
-1.648673943899761127e+02,4.062997299729972838e+02
4.930064410085519739e+02,4.063016301630162843e+02
3.471473292919764617e+02,4.063035303530352849e+02
-1.672758463656298886e+02,4.063054305430542854e+02
2.782752418257759359e+02,4.063073307330732860e+02
-4.138144257818244682e+02,4.063092309230922865e+02
4.546141692716304306e+02,4.063111311131112870e+02
2.224414755633973755e+02,4.063130313031302876e+02
2.312770208081250303e+02,4.063149314931492881e+02
1.817144574518549405e+02,4.063168316831682887e+02
-5.086234630671781076e+01,4.063187318731873461e+02
-1.558988586454765191e+01,4.063206320632063466e+02
1.577268626737991042e+02,4.063225322532253472e+02
1.454834023170258774e+02,4.063244324432443477e+02
3.897235099994276766e+02,4.063263326332633483e+02
-2.438484517720587235e+02,4.063282328232823488e+02
-4.650902603239159703e+02,4.063301330133013494e+02
3.847710368986996059e+02,4.063320332033203499e+02
-1.730443374138565389e+02,4.063339333933393505e+02
2.240844314904271357e+02,4.063358335833583510e+02
1.110347091958625612e+02,4.063377337733773516e+02
-1.787620079810962750e+02,4.063396339633963521e+02
-2.043273998956590845e+02,4.063415341534153526e+02
1.967550710598143553e+02,4.063434343434343532e+02
2.638100120880488930e+02,4.063453345334533537e+02
-3.098898826018599379e+02,4.063472347234723543e+02
1.999444461121047425e+02,4.063491349134913548e+02
9.815899650297786820e+02,4.063510351035103554e+02
1.052179716246959487e+02,4.063529352935293559e+02
-3.355724128131790280e+02,4.063548354835483565e+02
-6.521645589062068211e+02,4.063567356735673570e+02
-3.387043147643598928e+01,4.063586358635863576e+02
-1.432360241972934034e+02,4.063605360536053581e+02
-2.884426753022586354e+02,4.063624362436243587e+02
3.217325319347830259e+02,4.063643364336433592e+02
-2.891409344247488207e+02,4.063662366236623598e+02
-4.424160194764602920e+02,4.063681368136813603e+02
7.772101861633794897e+02,4.063700370037003609e+02
-1.394424367668013076e+02,4.063719371937193614e+02
9.633846085349878763e+01,4.063738373837383620e+02
4.296068949881542949e+02,4.063757375737573625e+02
-1.331306932229648226e+02,4.063776377637763630e+02
1.512633647300870905e+02,4.063795379537953636e+02
6.065069718974055668e+00,4.063814381438143641e+02
-1.301967730626386128e+02,4.063833383338333647e+02
-5.183967137341732041e+02,4.063852385238523652e+02
-3.957984884871105464e+02,4.063871387138713658e+02
-6.394026959594045820e+02,4.063890389038903663e+02
-1.071127273107249920e+02,4.063909390939093669e+02
-5.708859663110367819e+02,4.063928392839283674e+02
-9.078248896584295835e+01,4.063947394739473680e+02
1.152600861411101363e+02,4.063966396639663685e+02
5.175746435577678284e+01,4.063985398539854259e+02
-5.164069294317002345e+01,4.064004400440044265e+02
-3.586739273712879594e+01,4.064023402340234270e+02
-2.035662784234135358e+02,4.064042404240424275e+02
2.936930506152083353e+02,4.064061406140614281e+02
-1.256535416615380143e+02,4.064080408040804286e+02
-2.432741063928457095e+02,4.064099409940994292e+02
4.287521271508769161e+01,4.064118411841184297e+02
4.845662710464745260e+02,4.064137413741374303e+02
-3.143529687147534446e+02,4.064156415641564308e+02
-4.329248321820955425e+02,4.064175417541754314e+02
-3.628593642593195341e+02,4.064194419441944319e+02
3.081846129303996804e+02,4.064213421342134325e+02
-6.225662047283948368e+02,4.064232423242324330e+02
7.606117280435292116e+01,4.064251425142514336e+02
-1.938919339711380374e+01,4.064270427042704341e+02
2.110897811421118320e+02,4.064289428942894347e+02
-1.635931441414458050e+02,4.064308430843084352e+02
-2.062391441699831489e+02,4.064327432743274358e+02
-6.950000677638468005e+01,4.064346434643464363e+02
-5.283954703893707574e+02,4.064365436543654369e+02
4.155037058112353066e+02,4.064384438443844374e+02
5.442051359770041472e+02,4.064403440344034379e+02
4.895862271031800219e+02,4.064422442244224385e+02
-2.429839922221249253e+02,4.064441444144414390e+02
1.708038637256690890e+02,4.064460446044604396e+02
-3.583429941909479908e+02,4.064479447944794401e+02
-2.366958901452643715e+02,4.064498449844984407e+02
-2.362752245020427324e+02,4.064517451745174412e+02
1.083248673111050039e+03,4.064536453645364418e+02
2.426422053297696735e+01,4.064555455545554423e+02
3.344228884056042830e+02,4.064574457445744429e+02
1.622180571831626708e+02,4.064593459345934434e+02
2.623467277717820707e+02,4.064612461246124440e+02
4.906153419642074596e+02,4.064631463146314445e+02
7.233760382096127728e+01,4.064650465046504451e+02
-1.942850310240331737e+02,4.064669466946694456e+02
3.922970652090187400e+02,4.064688468846884462e+02
6.245644992952737766e+02,4.064707470747074467e+02
-4.456876322260835082e+02,4.064726472647264472e+02
3.632265327544471347e+02,4.064745474547454478e+02
1.785758147828186395e+02,4.064764476447644483e+02
-2.028212761955669521e+02,4.064783478347835057e+02
-1.645732793344722040e+02,4.064802480248025063e+02
6.043176762572628746e+01,4.064821482148215068e+02
3.396668275245738187e+02,4.064840484048405074e+02
2.198582219460702447e+02,4.064859485948595079e+02
1.925052981422153380e+02,4.064878487848785085e+02
6.810322436132035762e+01,4.064897489748975090e+02
4.713922456931169336e+02,4.064916491649165096e+02
-6.199053420154301364e+01,4.064935493549355101e+02
-9.669424888188996192e+01,4.064954495449545107e+02
4.829769170876991780e+02,4.064973497349735112e+02
2.141074748499497815e+01,4.064992499249925118e+02
-5.544707006717847264e+01,4.065011501150115123e+02
5.980386323453757313e+01,4.065030503050305128e+02
3.673771236118483330e+02,4.065049504950495134e+02
-1.117383360024818444e+02,4.065068506850685139e+02
2.402526215011226327e+02,4.065087508750875145e+02
1.505606152318964348e+02,4.065106510651065150e+02
3.596214454536811900e+02,4.065125512551255156e+02
3.835703716249011563e+02,4.065144514451445161e+02
-3.440046368024542858e+02,4.065163516351635167e+02
-7.689049746586001710e+00,4.065182518251825172e+02
-1.178013070179454047e+02,4.065201520152015178e+02
-1.111975108875376179e+02,4.065220522052205183e+02
2.089013022082040720e+02,4.065239523952395189e+02
8.411552473439273570e+01,4.065258525852585194e+02
-2.767919956320348547e+02,4.065277527752775200e+02
-7.407744939478367314e+02,4.065296529652965205e+02
-1.146081928638550949e+02,4.065315531553155211e+02
3.239098308385350151e+02,4.065334533453345216e+02
-4.448626098149371160e+02,4.065353535353535221e+02
-1.230587302631700908e+02,4.065372537253725227e+02
-2.216807334628628325e+02,4.065391539153915232e+02
-3.611610603869507941e+01,4.065410541054105238e+02
2.032918776887372019e+02,4.065429542954295243e+02
-2.589588155186812628e+02,4.065448544854485249e+02
-4.233115684942087569e+02,4.065467546754675254e+02
6.441925433621031516e+02,4.065486548654865260e+02
5.477114608725102016e+02,4.065505550555055265e+02
9.353753580416782398e+00,4.065524552455245271e+02
-8.096925350957386058e+01,4.065543554355435276e+02
4.354729095410088462e+02,4.065562556255625282e+02
-3.119518770928129356e+02,4.065581558155815856e+02
4.878866917807908266e+01,4.065600560056005861e+02
1.618969906716012304e+02,4.065619561956195867e+02
-5.219115646447169183e+02,4.065638563856385872e+02
-7.393077808062023450e+02,4.065657565756575877e+02
-1.672830323258877456e+02,4.065676567656765883e+02
3.165385665729226616e+02,4.065695569556955888e+02
-2.668953705719762866e+02,4.065714571457145894e+02
-4.320295296123180151e+02,4.065733573357335899e+02
5.024612754646437338e+02,4.065752575257525905e+02
-3.249758015556573127e+02,4.065771577157715910e+02
-1.388746754769718983e+01,4.065790579057905916e+02
3.084212274897076895e+02,4.065809580958095921e+02
-1.813917739172868338e+01,4.065828582858285927e+02
5.340720057489526198e+02,4.065847584758475932e+02
1.599716561190104187e+02,4.065866586658665938e+02
5.352237324009314534e+02,4.065885588558855943e+02
1.336152107269753913e+02,4.065904590459045949e+02
5.816431732248282316e+01,4.065923592359235954e+02
3.392827664957182492e+02,4.065942594259425960e+02
2.584877796642743988e+02,4.065961596159615965e+02
4.689687063239817917e+02,4.065980598059805970e+02
2.780665016070622073e+02,4.065999599959995976e+02
-3.503327102514099920e+02,4.066018601860185981e+02
2.752766711171961447e+02,4.066037603760375987e+02
1.819422741701258701e+02,4.066056605660565992e+02
2.025928682330997503e+02,4.066075607560755998e+02
-2.436838399798307080e+02,4.066094609460946003e+02
-1.197505869273036865e+02,4.066113611361136009e+02
-2.801122059495131467e+01,4.066132613261326014e+02
-3.010990530042801083e+02,4.066151615161516020e+02
1.829965913830339730e+02,4.066170617061706025e+02
-3.390069191460917182e+02,4.066189618961896031e+02
2.101641920998901583e+02,4.066208620862086036e+02
-8.978603355192451829e+01,4.066227622762276042e+02
2.147676902569493791e+02,4.066246624662466047e+02
-5.793572327870814433e+02,4.066265626562656053e+02
2.119119390357849682e+02,4.066284628462846058e+02
9.534527251766149902e+01,4.066303630363036063e+02
-3.433370879576421686e+01,4.066322632263226069e+02
7.257425199362099022e+01,4.066341634163416074e+02
-4.181333251804514930e+02,4.066360636063606080e+02
3.842709997003936451e+01,4.066379637963796654e+02
2.520781685535106575e+01,4.066398639863986659e+02
1.461265362622984014e+02,4.066417641764176665e+02
3.292140214658904540e+01,4.066436643664366670e+02
-3.999381190186621211e+02,4.066455645564556676e+02
-4.112708626231924427e+02,4.066474647464746681e+02
-2.157441499598649273e+02,4.066493649364936687e+02
2.952797354091001747e+00,4.066512651265126692e+02
-6.055891591297369132e+02,4.066531653165316698e+02
2.935769732580494633e+02,4.066550655065506703e+02
-3.492958534482151123e+01,4.066569656965696709e+02
-2.407343807373794391e+02,4.066588658865886714e+02
8.055118090789211465e+02,4.066607660766076719e+02
1.113610803649949048e+02,4.066626662666266725e+02
-1.197827269931736254e+02,4.066645664566456730e+02
2.392854728673041222e+02,4.066664666466646736e+02
-3.133930604583032959e+02,4.066683668366836741e+02
1.557396851179500175e+02,4.066702670267026747e+02
-3.845191609394102557e+02,4.066721672167216752e+02
4.407537423793180551e+02,4.066740674067406758e+02
1.696577945504052991e+02,4.066759675967596763e+02
-3.827507016504608828e+02,4.066778677867786769e+02
2.246380467994057994e+01,4.066797679767976774e+02
1.547199830944782946e+02,4.066816681668166780e+02
1.847031156441034057e+02,4.066835683568356785e+02
1.533905645292410327e+02,4.066854685468546791e+02
3.065297592824007822e+01,4.066873687368736796e+02
-6.741207807256643036e+01,4.066892689268926802e+02
2.514638355784287000e+02,4.066911691169116807e+02
-1.779511803146352023e+01,4.066930693069306813e+02
